Ungrouped,Ntng2,,#f06cfe
Glutamatergic synapses,Ppp3r1,,#3CB44B
Synapse proteins,Camk2a,,#4363D8
Ungrouped,Pdpk1,,#ff9f5d
Synaptic vesicles cycle,Cacna1b,,#FFE119
Ungrouped,Rbfox3,,#ff9f5d
Ungrouped,Pecam1,,#a3ff19
Synaptic vesicles cycle,Nsf,,#FFE119
Ungrouped,Cntnap1,,#5eff7b
Ungrouped,Smarce1,,#ff4028
Synapse proteins,Epb41l1,,#4363D8
Ungrouped,Prkcz,,#2828ff
Ungrouped,Kcnip3,,#ffd547
Ungrouped,Sema6d,,#ff4028
Ungrouped,Slc35f1,,#2828ff
Glutamatergic synapses,Grik2,,#3CB44B
Ungrouped,Oprm1,,#a851ff
Ungrouped,Notum,,#a8efff
Ungrouped,Unc5c,,#449fff
Synapse proteins,Stx1b,,#4363D8
Synapse proteins,Camk2d,,#4363D8
Ungrouped,Elavl4,,#f06cfe
Ungrouped,Lrp8,,#5eff7b
Ungrouped,Dab1,,#449fff
Ungrouped,Folr1,,#2828ff
Ungrouped,Nfia,,#a851ff
Ungrouped,Jun,,#ffd547
Ungrouped,Plaa,,#ff6b97
Ungrouped,Elavl2,,#a8efff
Ungrouped,Idh2,,#ff9f5d
Ungrouped,Mfge8,,#a851ff
Ungrouped,Rgs3,,#a851ff
Ungrouped,Lpar1,,#ffd547
Ungrouped,Fbxw7,,#a3ff19
Synapse proteins,Gngt2,,#4363D8
Synapse proteins,Stx17,,#4363D8
Ungrouped,Spop,,#ff6b97
Glutamatergic synapses,Gria2,,#3CB44B
GABAergic synapses,Gabbr2,,#E6194B
Synaptic vesicles cycle,Clta,,#FFE119
Ungrouped,Trim25,,#f06cfe
Ungrouped,Msi2,,#ff4028
Glutamatergic synapses,Shank1,,#3CB44B
Ungrouped,Wdr62,,#ff9f5d
Ungrouped,Pik3ca,,#ff4028
